game_id,season,week,home_team,away_team,home_score,away_score,spread_close,total_close,home_prior_epa_sum,home_prior_plays,home_prior_epa_mean,home_rest_days,away_prior_epa_sum,away_prior_plays,away_prior_epa_mean,away_rest_days,epa_diff_prior,plays_diff_prior,rest_diff,home_margin,home_cover,is_push
2007_10_DEN_KC,2007,10,KC,DEN,11,27,3.0,37.0,703.7428430193987,11561.0,0.06087214280939354,7.0,268.37196025809243,12188.0,0.02201936004743128,7.0,0.03885278276196226,-627.0,0.0,-16,0.0,False
2007_12_OAK_KC,2007,12,KC,OAK,17,20,4.0,34.5,667.5025163921159,11728.0,0.056915289596872094,7.0,0.0,0.0,0.0,7.0,0.056915289596872094,11728.0,0.0,-3,1.0,False
2007_13_SD_KC,2007,13,KC,SD,10,24,-6.0,37.0,665.3990836951134,11809.0,0.05634677650056003,7.0,0.0,0.0,0.0,7.0,0.05634677650056003,11809.0,0.0,-14,0.0,False
2007_15_TEN_KC,2007,15,KC,TEN,17,26,-3.5,34.0,634.056881003004,11977.0,0.05293954087025165,7.0,-6.96203070800515,12766.0,-0.0005453572542695558,7.0,0.0534848981245212,-789.0,0.0,-9,0.0,False
2008_02_OAK_KC,2008,2,KC,OAK,8,23,3.5,36.0,620.2682283182462,12316.0,0.05036279866176081,7.0,0.0,0.0,0.0,6.0,0.05036279866176081,12316.0,1.0,-15,0.0,False
2008_04_DEN_KC,2008,4,KC,DEN,33,19,-9.0,47.0,592.6728655807888,12496.0,0.04742900652855224,7.0,352.768940477449,13082.0,0.026965979244568797,7.0,0.020463027283983443,-586.0,0.0,14,1.0,False
2008_07_TEN_KC,2008,7,KC,TEN,10,34,-9.0,35.0,567.0830150856689,12649.0,0.04483224089538057,14.0,-24.104862236154837,13484.0,-0.001787664063790777,14.0,0.04661990495917135,-835.0,0.0,-24,0.0,False
2008_09_TB_KC,2008,9,KC,TB,27,30,-9.5,36.5,563.283260838384,12815.0,0.04395499499324104,7.0,-637.4241676248183,13360.0,-0.04771138979227682,7.0,0.09166638478551786,-545.0,0.0,-3,0.0,False
2008_11_NO_KC,2008,11,KC,NO,20,30,-6.0,51.0,578.8361158388543,12978.0,0.0446013342455582,7.0,-189.24281294148062,13558.0,-0.013958018361224416,7.0,0.05855935260678261,-580.0,0.0,-10,0.0,False
2008_12_BUF_KC,2008,12,KC,BUF,31,54,-3.0,43.0,583.0201285879789,13063.0,0.04463141151251465,7.0,-429.06279379179995,12823.0,-0.0334604065968806,6.0,0.07809181810939525,240.0,1.0,-23,0.0,False
2008_15_SD_KC,2008,15,KC,SD,21,22,-6.0,41.0,579.08207773411,13285.0,0.043589166558834026,7.0,0.0,0.0,0.0,10.0,0.043589166558834026,13285.0,-3.0,-1,0.0,False
2008_16_MIA_KC,2008,16,KC,MIA,31,38,-3.5,37.5,573.3859933166912,13365.0,0.042902057113108204,7.0,-412.92432148383415,13426.0,-0.030755572879773138,7.0,0.07365762999288133,-61.0,0.0,-7,0.0,False
2009_02_OAK_KC,2009,2,KC,OAK,10,13,1.5,40.0,573.3902851391714,13580.0,0.04222314323557963,7.0,0.0,0.0,0.0,6.0,0.04222314323557963,13580.0,1.0,-3,0.0,False
2009_04_NYG_KC,2009,4,KC,NYG,16,27,-9.0,43.0,559.677297121941,13759.0,0.04067717836484781,7.0,-55.65198478088479,14930.0,-0.0037275274468107694,7.0,0.04440470581165858,-1171.0,0.0,-11,0.0,False
2009_05_DAL_KC,2009,5,KC,DAL,20,26,-7.0,43.5,552.2444874908526,13846.0,0.03988476726064225,7.0,-294.1951372514891,13956.0,-0.021080190402084344,7.0,0.060964957662726596,-110.0,0.0,-6,0.0,False
2009_07_SD_KC,2009,7,KC,SD,7,37,-5.5,44.0,543.8536683910131,14044.0,0.038724983508331895,7.0,0.0,0.0,0.0,6.0,0.038724983508331895,14044.0,1.0,-30,0.0,False
2009_11_PIT_KC,2009,11,KC,PIT,27,24,-10.5,39.5,508.26693403127695,14298.0,0.03554811400414582,7.0,211.65132073798577,15419.0,0.013726656770087928,7.0,0.021821457234057894,-1121.0,0.0,3,0.0,False
2009_13_DEN_KC,2009,13,KC,DEN,13,44,-6.0,39.0,498.37501444518955,14446.0,0.03449917032017095,7.0,362.9295556324841,15041.0,0.02412935015175082,10.0,0.010369820168420127,-595.0,-3.0,-31,0.0,False
2009_14_BUF_KC,2009,14,KC,BUF,10,16,-3.0,38.0,468.8062874941121,14540.0,0.03224252321142449,7.0,-491.56860119531405,14248.0,-0.03450088441853692,10.0,0.06674340762996142,292.0,-3.0,-6,0.0,False
2009_15_CLE_KC,2009,15,KC,CLE,34,41,1.0,39.0,450.48931042911806,14633.0,0.030785847770731775,7.0,-928.2877194769083,13758.0,-0.06747257737148628,10.0,0.09825842514221805,875.0,-3.0,-7,0.0,False
2010_01_SD_KC,2010,1,KC,SD,21,14,-4.0,45.5,472.3220553531054,14893.0,0.031714366168878357,253.0,0.0,0.0,0.0,239.0,0.031714366168878357,14893.0,14.0,7,1.0,False
2010_03_SF_KC,2010,3,KC,SF,31,10,-2.5,38.0,455.8995740379995,15043.0,0.030306426513195473,7.0,-369.8796696083676,14921.0,-0.024789201099682835,6.0,0.05509562761287831,122.0,1.0,21,1.0,False
2010_07_JAX_KC,2010,7,KC,JAX,42,20,9.0,38.5,484.5287047385765,15289.0,0.03169132740784724,7.0,-344.81181245101277,15564.0,-0.02215444695778802,6.0,0.05384577436563526,-275.0,1.0,22,1.0,False
2010_08_BUF_KC,2010,8,KC,BUF,13,10,7.0,45.0,509.32846167608807,15371.0,0.03313567508139276,7.0,-538.5248536724116,15017.0,-0.03586101442847517,7.0,0.06899668950986793,354.0,0.0,3,1.0,False
2010_11_ARI_KC,2010,11,KC,ARI,31,13,7.0,45.0,500.93998595938234,15674.0,0.03195993275228929,7.0,-790.8127112060658,15878.0,-0.04980556185955825,7.0,0.08176549461184754,-204.0,0.0,18,1.0,False
2010_13_DEN_KC,2010,13,KC,DEN,10,6,9.0,48.0,532.6023757505013,15848.0,0.033606914169011945,7.0,378.6846474731223,16452.0,0.02301754482574291,7.0,0.010589369343269036,-604.0,0.0,4,1.0,False
2010_16_TEN_KC,2010,16,KC,TEN,34,14,4.0,42.5,510.90855344605234,16090.0,0.0317531729922966,7.0,42.780744343700306,16814.0,0.002544352583781391,7.0,0.02920882040851521,-724.0,0.0,20,1.0,False
2010_17_OAK_KC,2010,17,KC,OAK,10,31,4.5,43.0,516.1525870210112,16188.0,0.031884889240240376,7.0,0.0,0.0,0.0,7.0,0.031884889240240376,16188.0,0.0,-21,0.0,False
2010_18_BAL_KC,2010,18,KC,BAL,7,30,-3.0,41.0,496.50244656980635,16280.0,0.030497693278243632,7.0,-676.4443276577501,17267.0,-0.039175556127743684,7.0,0.06967324940598732,-987.0,0.0,-23,0.0,False
2011_01_BUF_KC,2011,1,KC,BUF,7,41,3.5,38.5,482.5055276940866,16333.0,0.029541757649794075,245.0,-628.2910311535237,15817.0,-0.039722515720650164,252.0,0.06926427337044425,516.0,-7.0,-34,0.0,False
2011_04_MIN_KC,2011,4,KC,MIN,22,17,-3.0,40.0,425.61249770884865,16557.0,0.025705894649323466,7.0,31.651263413252487,17175.0,0.0018428683210045115,7.0,0.023863026328318954,-618.0,0.0,5,1.0,False
2011_08_SD_KC,2011,8,KC,SD,23,20,-3.0,44.5,443.8312194282855,16813.0,0.026398097866429878,8.0,0.0,0.0,0.0,8.0,0.026398097866429878,16813.0,0.0,3,,True
2011_09_MIA_KC,2011,9,KC,MIA,3,31,5.0,41.0,438.493012793596,16906.0,0.025937123671690286,6.0,-484.97331549592235,16990.0,-0.028544633048612263,7.0,0.054481756720302546,-84.0,-1.0,-28,0.0,False
2011_10_DEN_KC,2011,10,KC,DEN,10,17,3.0,42.0,422.6521434810139,17005.0,0.024854580622229575,7.0,313.0369792971701,17552.0,0.01783483245767833,7.0,0.007019748164551243,-547.0,0.0,-7,0.0,False
2011_12_PIT_KC,2011,12,KC,PIT,9,13,-10.5,41.5,391.10770420538563,17171.0,0.022777223470117385,6.0,326.04796768715596,18424.0,0.017696915310853014,14.0,0.005080308159264371,-1253.0,-8.0,-4,0.0,False
2011_15_GB_KC,2011,15,KC,GB,19,14,-11.0,46.0,352.673914613449,17417.0,0.02024883244034271,7.0,752.0027858369046,18406.0,0.040856393884434676,7.0,-0.020607561444091965,-989.0,0.0,5,0.0,False
2011_16_OAK_KC,2011,16,KC,OAK,13,16,3.0,43.0,361.24172749209185,17500.0,0.020642384428119536,6.0,0.0,0.0,0.0,6.0,0.020642384428119536,17500.0,0.0,-3,,True
2012_01_ATL_KC,2012,1,KC,ATL,24,40,-1.0,43.0,352.46217037152167,17669.0,0.019948054240280812,252.0,-421.73154934579014,17874.0,-0.023594693372820306,245.0,0.04354274761310112,-205.0,7.0,-16,0.0,False
2012_04_SD_KC,2012,4,KC,SD,20,37,-2.5,43.0,349.8547038616196,17965.0,0.019474239012614507,7.0,0.0,0.0,0.0,7.0,0.019474239012614507,17965.0,0.0,-17,0.0,False
2012_05_BAL_KC,2012,5,KC,BAL,6,9,-6.0,46.5,334.1448035439584,18057.0,0.018505001026967845,7.0,-639.5187005734115,19323.0,-0.03309624284911305,10.0,0.05160124387608089,-1266.0,-3.0,-3,0.0,False
2012_08_OAK_KC,2012,8,KC,OAK,16,26,1.0,41.5,300.4723011559492,18233.0,0.016479586527502286,14.0,0.0,0.0,0.0,7.0,0.016479586527502286,18233.0,7.0,-10,0.0,False
2012_11_CIN_KC,2012,11,KC,CIN,6,28,-3.0,41.0,272.77282775252814,18470.0,0.014768425974690209,6.0,-503.41244909820693,18625.0,-0.027028856327420508,7.0,0.041797282302110716,-155.0,-1.0,-22,0.0,False
2012_12_DEN_KC,2012,12,KC,DEN,9,17,-10.0,41.5,263.0619007274624,18548.0,0.014182763679505196,7.0,322.39397540893833,19265.0,0.016734698957121118,7.0,-0.0025519352776159215,-717.0,0.0,-8,0.0,False
2012_13_CAR_KC,2012,13,KC,CAR,27,21,-5.0,41.0,258.42550835029095,18630.0,0.01387147119432587,7.0,-559.2445624125496,18633.0,-0.03001366191233562,6.0,0.04388513310666149,-3.0,1.0,6,1.0,False
2012_16_IND_KC,2012,16,KC,IND,13,20,-4.5,41.5,239.36866944318143,18852.0,0.012697255964522673,7.0,1401.119388581309,20180.0,0.06943108962246329,7.0,-0.056733833657940616,-1328.0,0.0,-7,0.0,False
2013_02_DAL_KC,2013,2,KC,DAL,17,16,3.0,45.0,216.35469890466578,19093.0,0.011331624098081274,7.0,-216.05325932602355,19332.0,-0.011175939340266065,7.0,0.02250756343834734,-239.0,0.0,1,1.0,False
2013_04_NYG_KC,2013,4,KC,NYG,31,7,3.5,43.5,212.85650326391118,19288.0,0.011035695938610078,10.0,118.0923741975138,20637.0,0.00572236149622105,7.0,0.0053133344423890285,-1349.0,3.0,24,1.0,False
2013_06_OAK_KC,2013,6,KC,OAK,24,7,7.5,41.0,216.80273572524942,19472.0,0.01113407640330985,7.0,0.0,0.0,0.0,7.0,0.01113407640330985,19472.0,0.0,17,1.0,False
2013_07_HOU_KC,2013,7,KC,HOU,17,16,7.0,38.5,210.1865372052609,19552.0,0.010750129767044848,7.0,-219.768401391461,15354.0,-0.014313429815778364,7.0,0.025063559582823212,4198.0,0.0,1,1.0,False
2013_08_CLE_KC,2013,8,KC,CLE,23,17,7.0,39.0,207.1915855051181,19637.0,0.010551081402715186,7.0,-1151.4733406361715,18515.0,-0.06219137675593689,7.0,0.07274245815865207,1122.0,0.0,6,1.0,False
2013_12_SD_KC,2013,12,KC,SD,38,41,3.5,43.0,213.89871008641347,19909.0,0.010743819884796498,7.0,0.0,0.0,0.0,7.0,0.010743819884796498,19909.0,0.0,-3,1.0,False
2013_13_DEN_KC,2013,13,KC,DEN,28,35,-5.0,50.5,234.44632644056668,19994.0,0.011725834072250009,7.0,547.0190498428633,20998.0,0.026051007231301233,7.0,-0.014325173159051224,-1004.0,0.0,-7,0.0,False
2013_16_IND_KC,2013,16,KC,IND,7,23,7.5,46.5,280.9637718082308,20234.0,0.013885725600881228,7.0,1451.0484188582682,21633.0,0.06707569078991671,7.0,-0.05318996518903548,-1399.0,0.0,-16,0.0,False
2014_01_TEN_KC,2014,1,KC,TEN,10,26,3.0,45.5,298.3947722745795,20496.0,0.014558683268666057,246.0,-60.701187388860106,20947.0,-0.0028978463450069275,252.0,0.017456529613672986,-451.0,-6.0,-16,0.0,False
2014_04_NE_KC,2014,4,KC,NE,41,14,-3.0,45.0,304.8026799647411,20755.0,0.014685747047205065,8.0,1650.4118440309321,23300.0,0.07083312635325889,8.0,-0.056147379306053825,-2545.0,0.0,27,1.0,False
2014_08_STL_KC,2014,8,KC,STL,34,7,7.5,44.5,336.1652120461802,20998.0,0.01600939194428899,7.0,0.0,0.0,0.0,7.0,0.01600939194428899,20998.0,0.0,27,1.0,False
2014_09_NYJ_KC,2014,9,KC,NYJ,24,10,9.5,41.5,349.3253979952047,21082.0,0.016569841475913324,7.0,-334.3421709996836,21452.0,-0.01558559439677809,7.0,0.032155435872691415,-370.0,0.0,14,1.0,False
2014_11_SEA_KC,2014,11,KC,SEA,24,20,-1.0,43.5,360.09519924203323,21231.0,0.016960821404645717,7.0,208.35955227228692,22136.0,0.009412701132647585,7.0,0.0075481202719981325,-905.0,0.0,4,1.0,False
2014_13_DEN_KC,2014,13,KC,DEN,16,29,1.0,49.0,368.3016087424661,21381.0,0.017225649349537724,10.0,723.7944278464408,22722.0,0.03185434503329112,7.0,-0.014628695683753395,-1341.0,3.0,-13,0.0,False
2014_15_OAK_KC,2014,15,KC,OAK,31,13,11.0,41.5,349.01557504500676,21523.0,0.01621593528063034,7.0,0.0,0.0,0.0,7.0,0.01621593528063034,21523.0,0.0,18,1.0,False
2014_17_SD_KC,2014,17,KC,SD,19,7,3.0,42.5,340.1144003489233,21692.0,0.015679255040979317,7.0,0.0,0.0,0.0,8.0,0.015679255040979317,21692.0,-1.0,12,1.0,False
2015_02_DEN_KC,2015,2,KC,DEN,24,31,3.0,42.0,329.1297841270432,21861.0,0.015055568552538456,4.0,709.3438061630387,23340.0,0.030391765473994803,4.0,-0.015336196921456347,-1479.0,0.0,-7,0.0,False
2015_05_CHI_KC,2015,5,KC,CHI,17,18,10.0,44.0,336.6964672404028,22123.0,0.01521929517879143,7.0,-1308.2342652414773,22313.0,-0.05863103416131749,7.0,0.07385032934010892,-190.0,0.0,-1,1.0,False
2015_07_PIT_KC,2015,7,KC,PIT,23,13,4.0,41.5,322.0523406073532,22276.0,0.01445736849557161,7.0,453.5251691353347,23610.0,0.019209028764732516,7.0,-0.004751660269160907,-1334.0,0.0,10,1.0,False
2015_08_DET_KC,2015,8,KC,DET,45,10,3.0,45.0,327.8313945278559,22356.0,0.014664134663081762,7.0,-1295.4555317411741,22404.0,-0.057822510790089904,7.0,0.07248664545317167,-48.0,0.0,35,1.0,False
2015_12_BUF_KC,2015,12,KC,BUF,30,22,4.5,41.0,374.2138904019633,22604.0,0.016555206618384503,7.0,-849.4378554884996,22162.0,-0.03832857393233912,6.0,0.054883780550723626,442.0,1.0,8,1.0,False
2015_14_SD_KC,2015,14,KC,SD,10,3,11.5,42.0,379.6053788394493,22754.0,0.01668301744042583,7.0,0.0,0.0,0.0,7.0,0.01668301744042583,22754.0,0.0,7,1.0,False
2015_16_CLE_KC,2015,16,KC,CLE,17,13,11.5,42.5,383.43277635252434,22896.0,0.016746714550686773,7.0,-1396.1402114828677,21851.0,-0.06389365298992576,7.0,0.08064036754061253,1045.0,0.0,4,1.0,False
2015_17_OAK_KC,2015,17,KC,OAK,23,17,6.5,43.5,377.7524092487767,22964.0,0.016449765252080504,7.0,0.0,0.0,0.0,10.0,0.016449765252080504,22964.0,-3.0,6,1.0,False
2016_01_SD_KC,2016,1,KC,SD,33,27,6.5,45.5,390.1001322685291,23228.0,0.01679439178011577,239.0,0.0,0.0,0.0,252.0,0.01679439178011577,23228.0,-13.0,6,1.0,False
2016_03_NYJ_KC,2016,3,KC,NYJ,24,3,3.0,44.5,378.03988975968,23405.0,0.01615209954111002,7.0,-371.96770179663815,23700.0,-0.015694839738254775,10.0,0.0318469392793648,-295.0,-3.0,21,1.0,False
2016_07_NO_KC,2016,7,KC,NO,27,21,6.0,51.0,367.8206533742578,23655.0,0.015549382936979828,7.0,725.4401006049131,25159.0,0.028834218395203035,7.0,-0.013284835458223208,-1504.0,0.0,6,1.0,False
2016_09_JAX_KC,2016,9,KC,JAX,19,14,7.0,42.5,385.4767659728677,23818.0,0.01618426257338432,7.0,-951.7260981848955,23663.0,-0.04022001006570999,10.0,0.05640427263909431,155.0,-3.0,5,1.0,False
2016_11_TB_KC,2016,11,KC,TB,17,19,7.0,45.0,375.6976823430602,23979.0,0.01566777940460654,7.0,-1129.663070061159,23980.0,-0.04710855171230855,7.0,0.0627763311169151,-1.0,0.0,-2,1.0,False
2016_14_OAK_KC,2016,14,KC,OAK,21,13,3.5,46.0,398.6745838611715,24224.0,0.016457834538522603,4.0,0.0,0.0,0.0,4.0,0.016457834538522603,24224.0,0.0,8,1.0,False
2016_15_TEN_KC,2016,15,KC,TEN,17,19,6.0,43.0,387.7651789802384,24299.0,0.01595807148360996,10.0,-280.44143171519346,24602.0,-0.01139913144115086,7.0,0.02735720292476082,-303.0,3.0,-2,1.0,False
2016_16_DEN_KC,2016,16,KC,DEN,33,10,3.5,38.5,381.17364798977275,24374.0,0.01563853483177865,7.0,548.3995338746574,26078.0,0.02102920215793609,7.0,-0.005390667326157443,-1704.0,0.0,23,1.0,False
2016_19_PIT_KC,2016,19,KC,PIT,16,18,2.5,45.5,402.32582526487727,24550.0,0.01638801732239826,14.0,538.3756548153685,26091.0,0.020634535081651473,7.0,-0.004246517759253214,-1541.0,7.0,-2,1.0,False
2017_02_PHI_KC,2017,2,KC,PHI,27,20,4.0,46.5,417.62066375630087,24715.0,0.016897457566510253,10.0,129.11782867770094,26264.0,0.004916152477829003,7.0,0.011981305088681251,-1549.0,3.0,7,1.0,False
2017_04_WAS_KC,2017,4,KC,WAS,29,20,6.5,48.0,432.8672104899919,24855.0,0.017415699476563747,8.0,-602.2034282534471,25149.0,-0.023945422412559033,8.0,0.041361121889122776,-294.0,0.0,9,1.0,False
2017_06_PIT_KC,2017,6,KC,PIT,13,19,3.5,46.5,464.313316054927,25044.0,0.01853990241394853,7.0,508.11769859160097,26696.0,0.01903347687262515,7.0,-0.0004935744586766211,-1652.0,0.0,-6,0.0,False
2017_08_DEN_KC,2017,8,KC,DEN,29,19,7.0,42.0,481.01060319575066,25190.0,0.019095299848977794,11.0,457.2945917868543,26778.0,0.017077249674615515,8.0,0.0020180501743622785,-1588.0,3.0,10,1.0,False
2017_12_BUF_KC,2017,12,KC,BUF,10,16,8.5,47.5,467.4809299641148,25441.0,0.018375100427031752,7.0,-864.4905783609095,24894.0,-0.03472686504221537,7.0,0.05310196546924713,547.0,0.0,-6,1.0,False
2017_14_OAK_KC,2017,14,KC,OAK,26,15,4.5,48.5,466.4806168202167,25584.0,0.018233294903854624,7.0,0.0,0.0,0.0,7.0,0.018233294903854624,25584.0,0.0,11,1.0,False
2017_15_LAC_KC,2017,15,KC,LAC,30,13,1.0,47.0,467.71091802630525,25674.0,0.018217298357338367,6.0,15.940751599865468,1079.0,0.014773634476242324,6.0,0.003443663881096043,24595.0,0.0,17,1.0,False
2017_16_MIA_KC,2017,16,KC,MIA,29,13,11.0,43.5,479.3127898903767,25757.0,0.018609030162300606,8.0,-792.2522478763793,25495.0,-0.031074808702740903,7.0,0.049683838865041505,262.0,1.0,16,1.0,False
2017_18_TEN_KC,2017,18,KC,TEN,21,22,8.5,44.0,483.4833847229337,25942.0,0.01863708984361012,6.0,-364.83407086045037,26160.0,-0.01394625653136278,6.0,0.0325833463749729,-218.0,0.0,-1,1.0,False
2018_03_SF_KC,2018,3,KC,SF,38,27,6.0,53.0,533.9775623617562,26170.0,0.02040418656330746,7.0,-550.7617622012369,26087.0,-0.021112499030215698,7.0,0.04151668559352316,83.0,0.0,11,1.0,False
2018_05_JAX_KC,2018,5,KC,JAX,30,14,3.0,48.0,572.86077638845,26359.0,0.021733023877554155,6.0,-1039.1926705342037,26481.0,-0.039242954213745844,7.0,0.060975978091299995,-122.0,-1.0,16,1.0,False
2018_07_CIN_KC,2018,7,KC,CIN,45,10,6.5,56.0,597.1444769246481,26521.0,0.022515911048778255,7.0,-551.3502411082194,26717.0,-0.020636682303709974,7.0,0.04315259335248823,-196.0,0.0,35,1.0,False
2018_08_DEN_KC,2018,8,KC,DEN,30,23,8.5,53.0,620.5030323168097,26605.0,0.023322797681518875,7.0,325.56758241893374,28234.0,0.011531047050327044,10.0,0.011791750631191832,-1629.0,-3.0,7,1.0,False
2018_10_ARI_KC,2018,10,KC,ARI,26,14,16.5,49.5,652.2700350806086,26761.0,0.024373903631426653,7.0,-1660.290490868456,26865.0,-0.06180124663571397,14.0,0.08617515026714062,-104.0,-7.0,12,1.0,False
2018_14_BAL_KC,2018,14,KC,BAL,27,24,6.5,49.0,684.6525114198347,27021.0,0.02533779325042873,7.0,-658.8526358797964,28997.0,-0.02272140690001712,7.0,0.04805920015044585,-1976.0,0.0,3,1.0,False
2018_15_LAC_KC,2018,15,KC,LAC,28,29,3.5,54.0,688.07875218633,27129.0,0.025363218407841424,4.0,110.92006759921753,2344.0,0.04732084795188461,4.0,-0.02195762954404319,24785.0,0.0,-1,1.0,False
2018_17_OAK_KC,2018,17,KC,OAK,35,3,14.5,54.0,717.9737149547384,27288.0,0.0263109687391798,7.0,0.0,0.0,0.0,6.0,0.0263109687391798,27288.0,1.0,32,1.0,False
2018_19_IND_KC,2018,19,KC,IND,31,13,4.0,54.5,732.1811485134941,27352.0,0.026768834034567642,13.0,1433.6377070678773,29290.0,0.04894631980429762,7.0,-0.022177485769729974,-1938.0,6.0,18,1.0,False
2018_20_NE_KC,2018,20,KC,NE,31,37,3.0,56.5,736.8332401079674,27454.0,0.02683883004691365,8.0,2355.184950896046,31146.0,0.07561757371399364,7.0,-0.04877874366707999,-3692.0,1.0,-6,0.0,False
2019_03_BAL_KC,2019,3,KC,BAL,33,28,4.5,52.0,783.624071400313,27700.0,0.028289677667881336,7.0,-628.7040969592957,29617.0,-0.021227811627082274,7.0,0.04951748929496361,-1917.0,0.0,5,1.0,False
2019_05_IND_KC,2019,5,KC,IND,13,19,10.5,55.5,801.7898694073099,27872.0,0.028766858115933908,7.0,1442.044275979252,29702.0,0.048550409938026125,7.0,-0.019783551822092217,-1830.0,0.0,-6,1.0,False
2019_06_HOU_KC,2019,6,KC,HOU,24,31,3.5,54.5,795.9987345951253,27949.0,0.028480401252106526,7.0,-706.8368814435808,23981.0,-0.02947487099969062,7.0,0.05795527225179714,3968.0,0.0,-7,0.0,False
2019_08_GB_KC,2019,8,KC,GB,24,31,-5.0,48.0,795.8366582436046,28096.0,0.028325621378260415,10.0,1284.7316351263196,29765.0,0.043162494040864086,7.0,-0.01483687266260367,-1669.0,3.0,-7,0.0,False
2019_09_MIN_KC,2019,9,KC,MIN,26,23,-5.5,46.0,799.9462323784898,28170.0,0.0283970973510291,7.0,-175.5185265628434,28496.0,-0.006159409270172775,10.0,0.034556506621201875,-326.0,-3.0,3,0.0,False
2019_13_OAK_KC,2019,13,KC,OAK,40,9,11.5,49.5,817.3220563510079,28430.0,0.02874857743056658,13.0,0.0,0.0,0.0,7.0,0.02874857743056658,28430.0,6.0,31,1.0,False
2019_15_DEN_KC,2019,15,KC,DEN,23,3,10.0,43.0,827.9401810173588,28603.0,0.028945921092800014,7.0,237.03257328031577,30041.0,0.007890302362781392,7.0,0.02105561873001862,-1438.0,0.0,20,1.0,False
2019_17_LAC_KC,2019,17,KC,LAC,31,21,10.0,46.0,854.9898480122376,28762.0,0.029726369793902984,7.0,83.77611745240016,3963.0,0.02113957038920014,7.0,0.008586799404702843,24799.0,0.0,10,1.0,False
2019_19_HOU_KC,2019,19,KC,HOU,51,31,10.0,50.5,870.8700519840537,28827.0,0.030210221389116235,14.0,-705.0906153711945,24989.0,-0.028216039672303597,8.0,0.058426261061419835,3838.0,6.0,20,1.0,False
2019_20_TEN_KC,2019,20,KC,TEN,35,24,7.5,51.0,889.9982719606858,28911.0,0.03078407083672947,7.0,-351.0511018966738,29009.0,-0.012101454786330925,8.0,0.042885525623060396,-98.0,-1.0,11,1.0,False
2019_21_SF_KC,2019,21,KC,SF,31,20,1.5,52.5,909.7516894238321,28995.0,0.03137615759351033,14.0,-516.8274978070549,28749.0,-0.0179772339144685,14.0,0.049353391507978836,246.0,0.0,11,1.0,False
2020_01_HOU_KC,2020,1,KC,HOU,34,20,9.5,53.5,926.4732499158399,29088.0,0.03185070303616061,221.0,-706.7105053443313,25089.0,-0.028168141629571975,242.0,0.06001884466573258,3999.0,-21.0,14,1.0,False
2020_04_NE_KC,2020,4,KC,NE,26,10,7.0,52.5,971.4637438215437,29359.0,0.033089129187695215,7.0,2374.4731670275505,33084.0,0.07177104240803864,8.0,-0.03868191322034342,-3725.0,-1.0,16,1.0,False
2020_05_LV_KC,2020,5,KC,LV,32,40,11.0,54.5,975.2994565586727,29431.0,0.03313850893814932,6.0,28.402110071285797,339.0,0.08378203560851268,7.0,-0.050643526670363356,29092.0,-1.0,-8,1.0,False
2020_08_NYJ_KC,2020,8,KC,NYJ,35,9,20.0,49.0,1015.3414781789987,29676.0,0.03421422961918718,7.0,-1032.1226287779734,29345.0,-0.03517200984078969,7.0,0.06938623945997688,331.0,0.0,26,1.0,False
2020_09_CAR_KC,2020,9,KC,CAR,33,31,10.0,51.5,1031.1698363790745,29760.0,0.034649524071877505,7.0,-544.2500360401799,29823.0,-0.018249338967916705,10.0,0.052898863039794214,-63.0,-3.0,2,1.0,False
2020_13_DEN_KC,2020,13,KC,DEN,22,16,13.0,51.0,1086.5450523558345,30034.0,0.036177167621889675,7.0,129.07874142295464,31197.0,0.004137536988266649,7.0,0.03203963063362303,-1163.0,0.0,6,1.0,False
2020_16_ATL_KC,2020,16,KC,ATL,17,14,11.0,54.0,1102.8342130755957,30312.0,0.03638275973461321,7.0,63.32845244539132,30457.0,0.0020792741387986773,7.0,0.03430348559581453,-145.0,0.0,3,1.0,False
2020_17_LAC_KC,2020,17,KC,LAC,21,38,-7.0,43.0,1106.2510769786218,30394.0,0.036397021681207536,7.0,22.913991261085457,5419.0,0.0042284538219386335,7.0,0.0321685678592689,24975.0,0.0,-17,0.0,False
2020_19_CLE_KC,2020,19,KC,CLE,22,17,7.5,55.5,1115.0162386272634,30460.0,0.036605917223482054,14.0,-1747.2942411235667,28780.0,-0.06071210010853255,7.0,0.0973180173320146,1680.0,7.0,5,1.0,False
2020_20_BUF_KC,2020,20,KC,BUF,38,24,3.0,54.5,1123.1831716911188,30540.0,0.036777445045550715,7.0,-1010.0363231162336,29799.0,-0.03389497376140923,8.0,0.07067241880695994,741.0,-1.0,14,1.0,False
2021_01_CLE_KC,2021,1,KC,CLE,33,29,5.5,54.5,1140.2412435499095,30711.0,0.037128105354755934,217.0,-1742.532626806433,28856.0,-0.060387185569948466,238.0,0.0975152909247044,1855.0,-21.0,4,1.0,False
2021_03_LAC_KC,2021,3,KC,LAC,24,30,6.5,55.0,1171.3653089830918,30858.0,0.03795985835060898,7.0,54.2180682349034,5682.0,0.009542074662953783,7.0,0.028417783687655195,25176.0,0.0,-6,1.0,False
2021_05_BUF_KC,2021,5,KC,BUF,20,38,2.5,57.0,1208.5151478050445,31035.0,0.03894039464491846,7.0,-983.7996301028386,30252.0,-0.03252015172890515,7.0,0.07146054637382361,783.0,0.0,-18,0.0,False
