accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.7147286821705426,0.19162781519829444,0.5678326683899193,0.7686763426401961,121,9,2579,645,0.6514084507042254,0.22038439574933136,0.6329975617893903,0.6992704402515723,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,19
0.6937321937321937,0.19786490112792746,0.5807572217807536,0.7523092570361478,99,9,2806,702,0.656140350877193,0.20386432641443955,0.5909462824328208,0.7273007079101262,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,19
0.6798418972332015,0.19926700194279504,0.5831838849306407,0.7493612344233981,103,9,3034,759,0.7157894736842105,0.18612565385951294,0.5465349737537072,0.7891732877401187,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,19
0.7209302325581395,0.19097072661693215,0.5668790660004654,0.7694870679427351,135,9,2579,645,0.6549295774647887,0.22005412118252707,0.6325107007955046,0.6998238993710693,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,20
0.7065527065527065,0.19647381766004318,0.5776724280948373,0.7551270508203283,63,9,2806,702,0.6631578947368421,0.20541782944333176,0.593832914126769,0.7228634451626141,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,20
0.6903820816864296,0.197590066168986,0.5799707489701056,0.7538218878912886,204,9,3034,759,0.7263157894736842,0.1865411490676951,0.5483003586001831,0.7895001508599014,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 1.0, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,20
0.7069767441860465,0.19212476660512792,0.5693073767117525,0.7661057502175116,116,9,2579,645,0.6408450704225352,0.21877518066969956,0.6310393698222343,0.7053584905660377,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,21
0.6851851851851852,0.19707797927433146,0.5788137341180639,0.7538098572762437,74,9,2806,702,0.6701754385964912,0.20512170074139452,0.592929986145866,0.7246845183133271,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2023,21
0.6903820816864296,0.19889502070344262,0.5832197349514721,0.7502890503447194,103,9,3034,759,0.7192982456140351,0.18764146715542382,0.5518593012292833,0.7846726340138791,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,21
0.7193798449612403,0.19234931536289465,0.5712666392771303,0.7666198687020486,110,9,2579,645,0.6408450704225352,0.2178377441380457,0.6298031848752934,0.7041006289308175,284,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 1.0, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2022,22
