game_id,season,week,spread_close,total_close,home_score,away_score,home_epa_mean,away_epa_mean,epa_gap,market_prob,p_hat,edge,action,r,b_prob,pi_prob
2015_05_SEA_CIN,2015,5,3.0,44.5,27,24,,,0.0,0.5775497887748944,0.5943972438939793,0.01684745511908492,1,0.9099999999999999,0.5602697381478603,0.5836439955063303
2015_05_STL_GB,2015,5,8.5,45.0,24,10,,,0.0,0.768632470217584,0.7643927415776302,-0.00423972863995381,0,0.0,0.05,0.05
2015_05_CHI_KC,2015,5,10.0,44.0,17,18,,,0.0,0.7882908557935022,0.8024572363168784,0.014166380523376154,0,0.0,0.05,0.05
2015_05_NO_PHI,2015,5,6.5,49.5,39,17,,,0.0,0.7171050163208644,0.7015542819648171,-0.015550734356047369,0,0.0,0.5117487849103073,0.5189385819604825
2015_05_JAX_TB,2015,5,1.0,41.0,38,31,,,0.0,0.521797153024911,0.5291450462638702,0.0073478932389591245,1,0.9099999999999999,0.5460219237995134,0.5646915562166175
2015_05_BUF_TEN,2015,5,1.0,43.0,13,14,,,0.0,0.5116279069767442,0.5256091856313577,0.013981278654613516,1,-1.0,0.5559716340230374,0.5779334416637325
2015_05_ARI_DET,2015,5,-4.5,46.0,17,42,,,0.0,0.34727812147834686,0.32804491926714824,-0.01923320221119862,0,-0.0,0.5062622714086589,0.5116093061595818
2015_05_NE_DAL,2015,5,-8.0,51.0,6,30,,,0.0,0.24096385542168675,0.2208865054229127,-0.020077349998774058,0,-0.0,0.05,0.05
2015_05_DEN_OAK,2015,5,-5.0,44.5,10,16,,,0.0,0.3242703916188576,0.314541250750593,-0.009729140868264596,0,-0.0,0.5204407974224278,0.5305515354984138
2015_05_SF_NYG,2015,5,7.5,43.5,30,27,,,0.0,0.7590361445783133,0.7393150663230026,-0.019721078255310664,0,0.0,0.5055361506361005,0.5106394530553592
2015_05_PIT_SD,2015,5,4.0,45.5,20,24,,,0.0,0.658869395711501,0.6272001272537577,-0.031669268457743316,0,-0.0,0.4878196567811706,0.4869981019657792
2015_06_ATL_NO,2015,6,-3.0,52.0,31,21,,,0.0,0.4172836182527931,0.36774941611297557,-0.04953420213981752,0,0.0,0.4616362730605809,0.4522079717480081
2015_06_CIN_BUF,2015,6,-3.0,42.5,21,34,,,0.0,0.40508892967909366,0.383551617899304,-0.02153731177978968,0,-0.0,0.5028346805862598,0.5070316232466485
2015_06_DEN_CLE,2015,6,-3.5,41.5,23,26,,,0.0,0.3936068702290077,0.3681924591176842,-0.025414411111323476,0,-0.0,0.4970773572934736,0.4993455500455927
2015_06_CHI_DET,2015,6,3.5,45.0,37,34,,,0.0,0.6527218785216531,0.6109242143883776,-0.04179766413327546,0,0.0,0.472922900496875,0.46717496563562233
2015_06_HOU_JAX,2015,6,2.5,43.5,20,31,,,0.0,0.5933014354066986,0.5785185772820551,-0.014782858124643417,0,-0.0,0.5128940579328762,0.5204686947255363
2015_06_KC_MIN,2015,6,3.5,43.0,16,10,,,0.0,0.6033428208078484,0.6142908209210115,0.010948000113163103,1,0.9099999999999999,0.5514219963358844,0.5718820140149157
2015_06_WAS_NYJ,2015,6,7.5,39.5,34,20,,,0.0,0.7590361445783133,0.7447459270309688,-0.014290217547344497,0,0.0,0.5136290291190285,0.5214506518488597
2015_06_ARI_PIT,2015,6,-5.5,45.0,25,13,,,0.0,0.3199224430441105,0.298365939778887,-0.021556503265223514,0,0.0,0.5028061496696049,0.506993523990258
2015_06_MIA_TEN,2015,6,2.5,44.0,10,38,,,0.0,0.5520062329567588,0.5776535751006951,0.02564734214393638,1,-1.0,0.5734537885174887,0.6011154869959001
2015_06_CAR_SEA,2015,6,7.0,41.0,23,27,,,0.0,0.7362110311750599,0.728608182235206,-0.007602848939853968,0,0.0,0.5236202441488294,0.534798988065169
2015_06_SD_GB,2015,6,10.5,50.0,27,20,,,0.0,0.8188617506135327,0.8071718241547189,-0.011689926458813837,0,0.0,0.05,0.05
2015_06_BAL_SF,2015,6,-2.5,43.5,25,20,,,0.0,0.4320786780923455,0.3991467149728568,-0.032931963119488705,0,0.0,0.48595579420698987,0.48451440992350325
2015_06_NE_IND,2015,6,-8.0,53.5,27,34,,,0.0,0.2483514601353087,0.21784992101480666,-0.030501539120502047,0,-0.0,0.05,0.05
2015_06_NYG_PHI,2015,6,3.5,50.5,27,7,,,0.0,0.6527218785216531,0.6016122075880201,-0.051109670933632945,0,0.0,0.45934880655454424,0.4491813378964686
2015_07_SEA_SF,2015,7,-6.5,41.5,3,20,,,0.0,0.28787053606161983,0.27380367804993433,-0.014066858011685501,0,-0.0,0.5139623117941217,0.5218959370967278
2015_07_BUF_JAX,2015,7,-3.5,41.0,34,31,,,0.0,0.38565919154406514,0.36901785682496696,-0.016641334719098178,0,-0.0,0.5101228714419193,0.5167664014766941
2015_07_MIN_DET,2015,7,1.0,44.5,19,28,,,0.0,0.521797153024911,0.5229555842762553,0.001158431251344294,1,-1.0,0.5367407562891937,0.5523168459207315
2015_07_NO_IND,2015,7,5.5,52.5,21,27,,,0.0,0.6859695689558488,0.6655859362997671,-0.020383632656081674,0,-0.0,0.5045503539360033,0.509322833733322
2015_07_PIT_KC,2015,7,4.0,41.5,23,13,,,0.0,0.658869395711501,0.6338097899018423,-0.025059605809658714,0,0.0,0.49760366189733246,0.5000479780886332
2015_07_HOU_MIA,2015,7,4.5,46.5,44,26,,,0.0,0.6691291228800333,0.6423785123311446,-0.02675061054888872,0,0.0,0.4950963638793224,0.49670203588876316
2015_07_NYJ_NE,2015,7,7.0,47.0,30,23,,,0.0,0.7319034852546917,0.7201114328789133,-0.011792052375778406,0,0.0,0.5173584120295486,0.5264333699836541
2015_07_CLE_STL,2015,7,6.5,43.5,24,6,,,0.0,0.7163206180589087,0.7103878154675117,-0.005932802591396946,0,0.0,0.5261189802348055,0.5381366217678696
2015_07_ATL_TEN,2015,7,-5.5,45.5,7,10,,,0.0,0.3199224430441105,0.2976240319414924,-0.0222984111026181,0,-0.0,0.5017034359212412,0.5055210660964238
2015_07_TB_WAS,2015,7,3.0,42.0,31,30,,,0.0,0.5860927152317881,0.5986651113812289,0.012572396149440834,1,0.9099999999999999,0.5538585176264629,0.5751236163060077
2015_07_OAK_SD,2015,7,3.5,48.0,29,37,,,0.0,0.639706795875264,0.6058544984232003,-0.03385229745206375,0,-0.0,0.48459842558679556,0.48270619507392576
2015_07_DAL_NYG,2015,7,3.0,44.5,27,20,,,0.0,0.5933014354066986,0.5943972438939793,0.0010958084872807472,1,0.9099999999999999,0.5366468886691755,0.5521916029390138
2015_07_PHI_CAR,2015,7,3.0,46.0,27,16,,,0.0,0.5642421122306391,0.5918296153488564,0.027587503118217227,1,0.9099999999999999,0.5763568011371396,0.6049521340963848
2015_07_BAL_ARI,2015,7,10.0,49.5,26,18,,,0.0,0.800356121512977,0.7962000974566412,-0.00415602405633575,0,0.0,0.05,0.05
2015_08_MIA_NE,2015,8,8.0,51.0,36,7,,,0.0,0.7901049475262368,0.7430316452779764,-0.04707330224826045,0,0.0,0.05,0.05
2015_08_DET_KC,2015,8,3.0,45.0,45,10,,,0.0,0.6143408084559349,0.5935419337860252,-0.020798874669909706,0,0.0,0.5039327076929482,0.508497958508407
2015_08_TB_ATL,2015,8,8.0,47.5,20,23,,,0.0,0.7810858143607706,0.7477430605364329,-0.03334275382433771,0,0.0,0.05,0.05
2015_08_SD_BAL,2015,8,4.5,50.0,29,26,,,0.0,0.658869395711501,0.6366554429212069,-0.022213952790294145,0,0.0,0.5018289444352475,0.5056886510290253
2015_08_MIN_CHI,2015,8,-1.0,43.5,20,23,,,0.0,0.47377843762281124,0.45231865147599615,-0.021459786146815096,0,-0.0,0.5029499367963102,0.507185533536177
2015_08_ARI_CLE,2015,8,-7.0,46.0,20,34,,,0.0,0.26311037738282556,0.2535250756011701,-0.009585301781655453,0,-0.0,0.5206558074506796,0.5308387848197008
2015_08_TEN_HOU,2015,8,3.5,43.0,20,6,,,0.0,0.6332518337408314,0.6142908209210115,-0.018961012819819878,0,0.0,0.5066674601764607,0.5121505206514251
2015_08_NYG_NO,2015,8,3.0,51.5,52,49,,,0.0,0.6108836002739846,0.5823730120061589,-0.02851058826782571,0,0.0,0.4924897645229494,0.49322474351519063
2015_08_CIN_PIT,2015,8,1.0,49.0,10,16,,,0.0,0.5262215623771888,0.5149875990445368,-0.01123396333265192,0,-0.0,0.5181920681613932,0.527547183774263
2015_08_SF_STL,2015,8,8.0,41.0,27,6,,,0.0,0.7810858143607706,0.7563397519020143,-0.024746062458756324,0,0.0,0.05,0.05
2015_08_NYJ_OAK,2015,8,-3.0,43.5,34,20,,,0.0,0.38565919154406514,0.38187593783080215,-0.0037832537132629906,0,0.0,0.529336894699342,0.5424340701178295
2015_08_SEA_DAL,2015,8,-4.5,41.5,12,13,,,0.0,0.341130604288499,0.33511900256631405,-0.006011601722184956,0,-0.0,0.5260010525086549,0.5379791134108056
2015_08_GB_DEN,2015,8,-2.5,46.0,29,10,,,0.0,0.4433028919330289,0.39490164738049344,-0.04840124455253547,0,0.0,0.46328361480879315,0.45438912693364486
2015_08_IND_CAR,2015,8,5.0,44.5,29,26,,,0.0,0.6712553934662009,0.6620538388989379,-0.009201554567263015,0,0.0,0.5212294841529371,0.5316051965813686
2015_09_CLE_CIN,2015,9,13.0,45.5,31,10,,,0.0,0.8733924168721262,0.8613459172301408,-0.012046499641985453,0,0.0,0.05,0.05
2015_09_MIA_BUF,2015,9,4.0,44.0,33,17,,,0.0,0.6527218785216531,0.6296844765660442,-0.023037401955608883,0,0.0,0.500605528985616,0.5040551701379514
2015_09_GB_CAR,2015,9,-2.0,45.5,37,29,,,0.0,0.4672897196261683,0.41322817836100995,-0.05406154126515833,0,0.0,0.4550735213974774,0.4435313434574007
2015_09_STL_MIN,2015,9,2.0,40.0,21,18,,,0.0,0.537852568752202,0.5668348297117842,0.02898226095958223,1,0.9099999999999999,0.5784426521834594,0.6077062380848227
2015_09_WAS_NE,2015,9,13.5,51.5,27,10,,,0.0,0.8948106591865357,0.8648916908083842,-0.029918968378151445,0,0.0,0.05,0.05
2015_09_TEN_NO,2015,9,7.0,50.0,28,34,,,0.0,0.7319034852546917,0.7158026012942699,-0.016100883960421863,0,0.0,0.5109284945475401,0.517842680664741
2015_09_JAX_NYJ,2015,9,7.5,42.0,28,23,,,0.0,0.7516485398646913,0.7413603766914816,-0.010288163173209686,0,0.0,0.5196052782488582,0.5294352814065855
2015_09_OAK_PIT,2015,9,6.0,47.5,38,35,,,0.0,0.7050630837293135,0.689187723184581,-0.015875360544732486,0,0.0,0.5112647317157224,0.5182918877384666
2015_09_ATL_SF,2015,9,-9.5,43.5,17,16,,,0.0,0.2117091442064979,0.19387501608204696,-0.017834128124450926,0,-0.0,0.05,0.05
2015_09_NYG_TB,2015,9,-1.5,49.0,18,32,,,0.0,0.4782028469750889,0.42485115541482754,-0.05335169156026137,0,-0.0,0.45610033065392847,0.44488748673029155
2015_09_DEN_IND,2015,9,-3.5,45.0,27,24,,,0.0,0.38565919154406514,0.36243650021423846,-0.023222691329826683,0,-0.0,0.5003303224946166,0.5036877455394613
2015_09_PHI_DAL,2015,9,-3.0,43.5,27,33,,,0.0,0.39209883849966704,0.38187593783080215,-0.010222900668864887,0,-0.0,0.5197028114126271,0.5295655870112863
2015_09_CHI_SD,2015,9,3.5,49.0,19,22,,,0.0,0.6261005910022917,0.6041594572762126,-0.021941133726079087,0,0.0,0.5022344065335304,0.5062300558704388
2015_10_BUF_NYJ,2015,10,2.5,41.5,17,22,,,0.0,0.5440238883060287,0.581973719623735,0.03794983131770635,1,-1.0,0.5918267685461074,0.625322000291187
2015_10_JAX_BAL,2015,10,4.0,47.0,20,22,,,0.0,0.658869395711501,0.6247090445097379,-0.034160351201763195,0,0.0,0.48414430593865926,0.482101348252231
2015_10_DET_GB,2015,10,10.5,50.0,16,18,,,0.0,0.8348057171586584,0.8071718241547189,-0.02763389300393948,0,0.0,0.05,0.05
2015_10_MIA_PHI,2015,10,5.5,49.0,19,20,,,0.0,0.6800775569558895,0.671088737619038,-0.008988819336851472,0,0.0,0.5215475420953648,0.5320301043779989
2015_10_CLE_PIT,2015,10,7.0,43.5,30,9,,,0.0,0.7368896226171744,0.7250876003291048,-0.011802022288069591,0,0.0,0.5173435209262426,0.5264134744936807
2015_10_CHI_STL,2015,10,7.5,42.0,13,37,,,0.0,0.7697759087280727,0.7413603766914816,-0.028415532036591085,0,-0.0,0.4926304671316868,0.4934124128145196
2015_10_DAL_TB,2015,10,-1.0,43.5,10,6,,,0.0,0.49070156678599663,0.45231865147599615,-0.03838291531000049,0,0.0,0.47793103769604245,0.47383170990636614
2015_10_CAR_TEN,2015,10,-3.5,42.5,10,27,,,0.0,0.35488721804511275,0.3665439817422456,0.011656763697132866,1,-1.0,0.5524851250817274,0.5732966468986751
2015_10_NO_WAS,2015,10,-1.0,52.0,47,14,,,0.0,0.4827086071703758,0.4374303729223459,-0.0452782342480299,0,0.0,0.4678344866145867,0.4604208516086592
2015_10_MIN_OAK,2015,10,3.0,44.0,14,30,,,0.0,0.6063931297709924,0.5952519815117446,-0.011141148259247724,0,-0.0,0.5183307297932477,0.5277324426750076
2015_10_KC_DEN,2015,10,4.0,42.0,13,29,,,0.0,0.6527218785216531,0.6329862733708167,-0.01973560515083639,0,-0.0,0.505514532697596,0.5106105794430683
2015_10_NE_NYG,2015,10,-7.0,52.5,26,27,,,0.0,0.2562225475841874,0.24489932161667277,-0.011323225967514616,0,-0.0,0.5180587183498695,0.5273690213677216
2015_10_ARI_SEA,2015,10,3.0,43.5,32,39,,,0.0,0.5860927152317881,0.5961061418440085,0.010013426612220377,1,-1.0,0.5500201399183198,0.570016150403061
2015_10_HOU_CIN,2015,10,10.0,46.5,6,10,,,0.0,0.8047945205479452,0.7996311977809768,-0.005163322766968403,0,0.0,0.05,0.05
2015_11_TEN_JAX,2015,11,3.0,41.5,19,13,,,0.0,0.5697382574399426,0.5995169148944717,0.029778657454529123,1,0.9099999999999999,0.5796332172167753,0.6092772321088504
2015_11_IND_ATL,2015,11,3.5,47.5,21,24,,,0.0,0.6274614156466205,0.6067010675070075,-0.020760348139613027,0,0.0,0.50399000753336,0.5085744816764756
2015_11_STL_BAL,2015,11,3.0,41.0,16,13,,,0.0,0.5844112492697988,0.6003681173535955,0.015956868083796705,1,0.9099999999999999,0.5589343510589704,0.5818704683928023
2015_11_WAS_CAR,2015,11,7.0,44.0,44,16,,,0.0,0.741037721131946,0.7243800910596938,-0.016657630072252183,0,0.0,0.5100985839826956,0.516733954893104
2015_11_DEN_CHI,2015,11,-2.5,41.5,15,17,,,0.0,0.462147431247798,0.4025537488208531,-0.059593682426944905,0,-0.0,0.44710026641640627,0.43301998627364674
2015_11_OAK_DET,2015,11,-2.0,50.0,18,13,,,0.0,0.453954604539546,0.4055108904195158,-0.04844371412003018,0,0.0,0.46322182798163614,0.45430729632136396
2015_11_NYJ_HOU,2015,11,-4.0,40.0,24,17,,,0.0,0.3500310228164034,0.35390656771567053,0.0038755448992671138,1,0.9099999999999999,0.5408143509577988,0.5577504689505203
2015_11_DAL_MIA,2015,11,-2.5,45.0,14,24,,,0.0,0.4413928396272682,0.3965978116838523,-0.044795027943415944,0,-0.0,0.4685398903647648,0.4613565674564468
2015_11_TB_PHI,2015,11,7.0,46.0,17,45,,,0.0,0.7362110311750599,0.7215388026172546,-0.014672228557805367,0,-0.0,0.513059092419351,0.5206891877691046
2015_11_KC_SD,2015,11,-3.0,45.5,3,33,,,0.0,0.38764174959500114,0.3785330294121974,-0.009108720182803731,0,-0.0,0.5213682768924025,0.5317906165767853
2015_11_GB_MIN,2015,11,-1.0,45.0,13,30,,,0.0,0.4827086071703758,0.44968432073097375,-0.03302428643940203,0,-0.0,0.48581958613618176,0.4843329393959801
2015_11_SF_SEA,2015,11,14.0,40.0,29,13,,,0.0,0.8923742788383813,0.8819127004511133,-0.010461578387268022,0,0.0,0.05,0.05
2015_11_CIN_ARI,2015,11,4.0,48.0,34,31,,,0.0,0.6499689771835965,0.6230446381994774,-0.026924338984119056,0,0.0,0.49483892811444147,0.4963585525624837
2015_11_BUF_NE,2015,11,7.0,47.5,20,13,,,0.0,0.7566244633432689,0.7193960730948872,-0.03722839024838176,0,0.0,0.47962768635513686,0.47608874700418724
2015_12_PHI_DET,2015,12,3.0,46.5,45,14,,,0.0,0.5860927152317881,0.5909726166780194,0.004879901446231294,1,0.9099999999999999,0.5423204561270026,0.5597585635375485
2015_12_CAR_DAL,2015,12,-1.0,44.5,14,33,,,0.0,0.4827086071703758,0.4505621248993799,-0.03214648227099587,0,-0.0,0.4871150325767679,0.48605905474830596
2015_12_CHI_GB,2015,12,7.5,45.0,13,17,,,0.0,0.7849371679176859,0.7372593139332929,-0.04767785398439295,0,0.0,0.46433645705888643,0.45578377320587754
2015_12_MIN_ATL,2015,12,2.0,45.0,10,20,,,0.0,0.5480494766888678,0.5581072058536646,0.010057729164796747,1,-1.0,0.5500865937463294,0.5701046128825012
2015_12_STL_CIN,2015,12,10.5,42.0,31,7,,,0.0,0.7882908557935022,0.8158501966876546,0.02755934089415235,0,0.0,0.05,0.05
2015_12_NO_HOU,2015,12,3.5,50.5,24,6,,,0.0,0.6487671491207393,0.6016122075880201,-0.04715494153271915,0,0.0,0.4650980062405902,0.456792860469186
2015_12_TB_IND,2015,12,3.0,46.5,25,12,,,0.0,0.556697108066971,0.5909726166780194,0.03427550861104833,1,0.9099999999999999,0.586349024152175,0.6181247051959
2015_12_SD_JAX,2015,12,5.0,47.0,25,31,,,0.0,0.690978748012144,0.6580750566507778,-0.03290369136136617,0,-0.0,0.4859975065303435,0.48456998434625154
2015_12_BUF_KC,2015,12,4.5,41.0,30,22,,,0.0,0.6691291228800333,0.6512899527400581,-0.01783917013997527,0,0.0,0.5083380661960057,0.5143820920105556
2015_12_MIA_NYJ,2015,12,4.5,44.0,38,20,,,0.0,0.664461906242295,0.6464418145558186,-0.018020091686476336,0,0.0,0.5080685802616143,0.5140221037264335
2015_12_OAK_TEN,2015,12,-1.0,45.0,21,24,,,0.0,0.4804454222980557,0.44968432073097375,-0.03076110156708195,0,-0.0,0.4891612903788897,0.48878640858953776
2015_12_NYG_WAS,2015,12,-1.0,47.5,20,14,,,0.0,0.49070156678599663,0.44530010507488765,-0.04540146171110898,0,0.0,0.46765464793189915,0.46018232840066436
2015_12_ARI_SF,2015,12,-7.5,45.0,13,19,,,0.0,0.23358617571708448,0.24133433311122857,0.007748157394144084,1,-1.0,0.5466222874741243,0.5654913550678694
2015_12_PIT_SEA,2015,12,3.0,46.5,39,30,,,0.0,0.5679213219076544,0.5909726166780194,0.02305129477036494,1,0.9099999999999999,0.5695669442949042,0.5959723807370603
2015_12_NE_DEN,2015,12,-2.5,43.0,30,24,,,0.0,0.4433028919330289,0.39999757254177987,-0.04330531939124904,0,0.0,0.4707167116714734,0.4642453571892843
2015_12_BAL_CLE,2015,12,6.0,41.0,27,33,,,0.0,0.7050630837293135,0.6989765822702043,-0.0060865014591091615,0,-0.0,0.5258889629448386,0.5378294016049173
2015_13_GB_DET,2015,13,-2.5,46.0,23,27,,,0.0,0.46516522837297414,0.39490164738049344,-0.0702635809924807,0,-0.0,0.43187874995862185,0.4130596997971681
2015_13_HOU_BUF,2015,13,3.0,42.0,30,21,,,0.0,0.5740354444580784,0.5986651113812289,0.024629666923150495,1,0.9099999999999999,0.5719304210757938,0.5991005809747552
2015_13_SF_CHI,2015,13,6.0,43.0,20,26,,,0.0,0.6969696969696969,0.6959833241815158,-0.0009863727881811446,0,-0.0,0.5335264054934772,0.5480272646600853
2015_13_CIN_CLE,2015,13,-7.5,44.0,3,37,,,0.0,0.2562225475841874,0.24263538977402047,-0.013587157810166922,0,-0.0,0.5146781978935642,0.5228524083985208
2015_13_BAL_MIA,2015,13,3.5,43.0,15,13,,,0.0,0.6186511705872494,0.6142908209210115,-0.004360349666237884,0,0.0,0.5284727918525814,0.541280184845789
2015_13_SEA_MIN,2015,13,-2.5,43.0,7,38,,,0.0,0.4224502112251056,0.39999757254177987,-0.022452638683325754,0,-0.0,0.5014742632774682,0.5052150687272772
2015_13_NYJ_NYG,2015,13,-2.0,45.5,20,23,,,0.0,0.462147431247798,0.41322817836100995,-0.048919252886788056,0,-0.0,0.4625301776808541,0.4533913897471875
2015_13_ARI_STL,2015,13,-3.5,43.0,3,27,,,0.0,0.37253858435337944,0.36572091025267034,-0.0068176741007091035,0,-0.0,0.5247948718344174,0.5363680309547444
2015_13_ATL_TB,2015,13,1.0,46.5,23,19,,,0.0,0.521797153024911,0.5194154581496042,-0.002381694875306817,0,0.0,0.5314359948424084,0.5452367543518228
2015_13_JAX_TEN,2015,13,3.0,43.5,42,39,,,0.0,0.5679213219076544,0.5961061418440085,0.028184819936354022,1,0.9099999999999999,0.577250201349607,0.6061320257411736
2015_13_KC_OAK,2015,13,-3.0,45.5,20,34,,,0.0,0.40508892967909366,0.3785330294121974,-0.02655590026689625,0,-0.0,0.495384926159538,0.497087063474491
2015_13_DEN_SD,2015,13,-6.0,45.0,3,17,,,0.0,0.3199224430441105,0.2833990945462235,-0.03652334849788702,0,-0.0,0.4806646068069787,0.4774685896514498
2015_13_PHI_NE,2015,13,9.5,49.5,28,35,,,0.0,0.7882908557935022,0.7841709221995625,-0.004119933593939695,0,0.0,0.05,0.05
2015_13_CAR_NO,2015,13,-5.5,50.5,38,41,,,0.0,0.3242703916188576,0.2902638680640814,-0.034006523554776236,0,-0.0,0.48437105829803817,0.48240335530019046
2015_13_IND_PIT,2015,13,10.0,50.5,45,10,,,0.0,0.7987191216834401,0.7950467272760976,-0.003672394407342461,0,0.0,0.05,0.05
2015_13_DAL_WAS,2015,13,2.0,43.0,16,19,,,0.0,0.5305667495498585,0.5616028754339951,0.031036125884136623,1,-1.0,0.5815123655066355,0.6117553225074608
2015_14_MIN_ARI,2015,14,10.0,46.5,23,20,,,0.0,0.7987191216834401,0.7996311977809768,0.0009120760975367403,0,0.0,0.05,0.05
2015_14_SEA_BAL,2015,14,-10.5,42.0,6,35,,,0.0,0.20811245926100444,0.1737142563248038,-0.034398202936200634,0,-0.0,0.05,0.05
2015_14_ATL_CAR,2015,14,8.5,45.5,38,0,,,0.0,0.768632470217584,0.7637534291618715,-0.004879041055712463,0,0.0,0.05,0.05
2015_14_WAS_CHI,2015,14,4.0,42.5,21,24,,,0.0,0.658869395711501,0.6321619796725013,-0.02670741603899973,0,0.0,0.49516037531904666,0.4967874448688892
2015_14_PIT_CIN,2015,14,1.0,49.0,20,33,,,0.0,0.5046466242274987,0.5149875990445368,0.010340974817038107,1,-1.0,0.5505114620471636,0.5706701622877746
2015_14_SF_CLE,2015,14,2.5,43.0,24,10,,,0.0,0.5539593349939177,0.5793830978493041,0.02542376285538639,1,0.9099999999999999,0.5731191470253597,0.6006729614092492
2015_14_IND_JAX,2015,14,1.0,45.5,51,16,,,0.0,0.5172913928296243,0.5211857872011955,0.0038943943715711304,1,0.9099999999999999,0.5408426156529127,0.5577881587927397
2015_14_SD_KC,2015,14,11.5,42.0,10,3,,,0.0,0.8325700497365439,0.8366655566464611,0.004095506909917224,0,0.0,0.05,0.05
2015_14_TEN_NYJ,2015,14,8.0,43.0,30,8,,,0.0,0.75416247625433,0.7537159115051892,-0.0004465647491407321,0,0.0,0.05,0.05
2015_14_BUF_PHI,2015,14,1.0,48.0,23,20,,,0.0,0.5172913928296243,0.5167590640636777,-0.0005323287659466658,0,0.0,0.5342067623304547,0.5489353440771501
2015_14_DET_STL,2015,14,-3.0,41.5,21,14,,,0.0,0.4066985645933014,0.38523006836827567,-0.021468496225025724,0,0.0,0.5029369874002803,0.5071682411614112
2015_14_NO_TB,2015,14,6.0,52.0,17,24,,,0.0,0.6949182345700722,0.6823095587678066,-0.012608675802265545,0,-0.0,0.5161388949160317,0.5248040081132018
2015_14_OAK_DEN,2015,14,6.0,43.0,12,15,,,0.0,0.7086409898223908,0.6959833241815158,-0.012657665640875004,0,0.0,0.5160657479096635,0.5247062782071874
2015_14_DAL_GB,2015,14,6.0,43.0,28,7,,,0.0,0.7137404580152672,0.6959833241815158,-0.017757133833751437,0,0.0,0.508460268808118,0.5145453358398043
2015_14_NE_HOU,2015,14,-4.0,46.0,6,27,,,0.0,0.34727812147834686,0.34423695307427044,-0.003041168404076422,0,-0.0,0.5304482220103484,0.5439179631940385
2015_14_NYG_MIA,2015,14,-2.5,47.5,24,31,,,0.0,0.462147431247798,0.3923621505157015,-0.0697852807320965,0,-0.0,0.4325563883145137,0.41394500796616585
2015_15_TB_STL,2015,15,1.0,41.0,31,23,,,0.0,0.5,0.5291450462638702,0.029145046263870156,1,0.9099999999999999,0.5786860332146592,0.608027447895726
2015_15_NYJ_DAL,2015,15,-3.0,41.0,16,19,,,0.0,0.4116032928263426,0.3860703214347474,-0.025532971391595216,0,-0.0,0.4969015158865523,0.4991108744628556
2015_15_KC_BAL,2015,15,-6.5,41.0,14,34,,,0.0,0.2949369162706865,0.27450941419167935,-0.020427502079007176,0,-0.0,0.5044850943012906,0.5092356768345635
2015_15_HOU_IND,2015,15,2.5,42.0,10,16,,,0.0,0.556697108066971,0.5811106740325857,0.024413565965614614,1,-1.0,0.5716068840789418,0.5986725107547903
2015_15_ATL_JAX,2015,15,2.0,47.5,17,23,,,0.0,0.5419847328244275,0.5537295477235452,0.011744814899117717,1,-1.0,0.5526171984454881,0.5734723641049154
2015_15_CHI_MIN,2015,15,4.0,43.5,38,17,,,0.0,0.6463391320971134,0.6305110771535104,-0.015828054943602954,0,0.0,0.5113352650225058,0.5183861195802917
2015_15_TEN_NE,2015,15,14.5,48.0,33,16,,,0.0,0.887410440122825,0.8835510851094213,-0.0038593550134037313,0,0.0,0.05,0.05
2015_15_CAR_NYG,2015,15,-4.5,46.5,35,38,,,0.0,0.341130604288499,0.3272636346181267,-0.01386696967037232,0,-0.0,0.5142605995747689,0.5222944685691656
2015_15_BUF_WAS,2015,15,-2.5,46.0,35,25,,,0.0,0.462147431247798,0.39490164738049344,-0.06724578386730456,0,0.0,0.43616185207299296,0.41866080617069434
2015_15_GB_OAK,2015,15,-4.0,47.0,20,30,,,0.0,0.34727812147834686,0.34263756443438076,-0.004640557043966098,0,-0.0,0.5280532751915394,0.5407199517206649
2015_15_CLE_SEA,2015,15,14.5,45.0,30,13,,,0.0,0.887410440122825,0.8857226505027633,-0.0016877896200616638,0,0.0,0.05,0.05
2015_15_DEN_PIT,2015,15,7.5,45.5,34,27,,,0.0,0.7566244633432689,0.7365717490506354,-0.020052714292633556,0,0.0,0.505042674337328,0.5099803604984747
2015_15_MIA_SD,2015,15,1.0,46.5,30,14,,,0.0,0.5,0.5194154581496042,0.019415458149604214,1,0.9099999999999999,0.5641194323250036,0.5887530364341728
2015_15_CIN_SF,2015,15,-7.0,41.0,14,24,,,0.0,0.26967543847731873,0.26029531695559643,-0.009380121521722296,0,-0.0,0.520962528820456,0.5312485554766625
2015_15_ARI_PHI,2015,15,-3.5,50.5,17,40,,,0.0,0.3813488294127508,0.3534710976351088,-0.027877731777641968,0,-0.0,0.4934266939732904,0.49447449331252274
2015_15_DET_NO,2015,15,2.5,52.0,27,35,,,0.0,0.5399277029247453,0.5637521891932139,0.02382448626846856,1,-1.0,0.5707248481886439,0.5975052500804425
2015_16_SD_OAK,2015,16,4.0,45.0,23,20,,,0.0,0.6527218785216531,0.6280289974478466,-0.024692881073806516,0,0.0,0.49814777072772654,0.5007742130428717
2015_16_WAS_PHI,2015,16,3.5,48.0,24,38,,,0.0,0.639706795875264,0.6058544984232003,-0.03385229745206375,0,-0.0,0.48459842558679556,0.48270619507392576
