accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.6548089591567853,0.20706372185616004,0.5981830880124128,0.7334445007317347,63,11,3034,759,0.7578947368421053,0.17796350255544574,0.5354454738456814,0.8059530908368118,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,27
0.6653491436100132,0.20657146996500514,0.5977089809698296,0.7359844647078689,69,11,3034,759,0.7508771929824561,0.17686008667968767,0.5316784518545457,0.8080898429735639,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,28
0.6719367588932806,0.2088245388584257,0.6016375345365275,0.7310663627152989,86,11,3034,759,0.7543859649122807,0.17389568445828424,0.5249779210316321,0.8134565692705227,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,29
0.6706192358366272,0.20695497780134645,0.59907086400439,0.7377434425306766,98,11,3034,759,0.7508771929824561,0.17330406706881832,0.5219156767536943,0.8161399324190022,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,30
0.6482213438735178,0.20789974061985414,0.6000232363740742,0.7314744455701903,63,11,3034,759,0.7578947368421053,0.1779543270906799,0.5348316156764231,0.8064500099383821,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,31
0.6627140974967062,0.20758762564939268,0.6004531802030304,0.7342888100866825,69,11,3034,759,0.7578947368421053,0.17707920248070935,0.5317064265553494,0.8054064798250845,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,32
0.6719367588932806,0.2088245388584257,0.6016375345365275,0.7310663627152989,86,11,3034,759,0.7543859649122807,0.17389568445828424,0.5249779210316321,0.8134565692705227,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,33
0.6706192358366272,0.20695497780134645,0.59907086400439,0.7377434425306766,98,11,3034,759,0.7508771929824561,0.17330406706881832,0.5219156767536943,0.8161399324190022,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,34
0.6482213438735178,0.20789974061985414,0.6000232363740742,0.7314744455701903,63,11,3034,759,0.7578947368421053,0.1779543270906799,0.5348316156764231,0.8064500099383821,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,35
0.6627140974967062,0.20758762564939268,0.6004531802030304,0.7342888100866825,69,11,3034,759,0.7578947368421053,0.17707920248070935,0.5317064265553494,0.8054064798250845,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,36
